iter	MultiClass
517	0.005660360751
518	0.005648557398
519	0.005639294918
520	0.005626091593
521	0.005615442107
522	0.00560362855
523	0.005595698693
524	0.005585550084
525	0.005575941792
526	0.005568250814
527	0.005560524189
528	0.005544300719
529	0.005535406236
530	0.005526271317
531	0.005517396012
532	0.005508360238
533	0.005495724317
534	0.005483967443
535	0.005475200919
536	0.00546125096
537	0.00545267808
538	0.005443265658
539	0.005434259432
540	0.005421201598
541	0.00541229018
542	0.005402771791
543	0.005390768524
544	0.00537949581
545	0.005370860942
546	0.005362172828
547	0.005353850715
548	0.005346703019
549	0.005337777161
550	0.005328387844
551	0.005314468855
552	0.005300712522
553	0.005290898551
554	0.005279392674
555	0.005270955577
556	0.0052615413
557	0.005248323711
558	0.005241971143
559	0.005232315062
560	0.005225505902
561	0.005215692113
562	0.005208147142
563	0.005195207116
564	0.005186680451
565	0.005172916458
566	0.005161673167
567	0.005149419065
568	0.005139751752
569	0.005131220973
570	0.005118659241
571	0.005110562337
572	0.005099777702
573	0.005089166013
574	0.005075408756
575	0.005067606896
576	0.005058802777
577	0.005049258896
578	0.005040195124
579	0.005031934313
580	0.00502423267
581	0.005017410703
582	0.005008579028
583	0.004999939092
584	0.004991509661
585	0.004982371467
586	0.00497136454
587	0.004965016631
588	0.004958310312
589	0.004945247162
590	0.004937965814
591	0.004931285877
592	0.004924178982
593	0.004912753903
594	0.004901385608
595	0.004892668996
596	0.004885867149
597	0.004876356835
598	0.004868363267
599	0.004855706986
600	0.004849034748
601	0.004840519199
602	0.004833520874
603	0.004826605254
604	0.004817178919
605	0.004810895351
606	0.004802430004
607	0.004796566338
608	0.004788627897
609	0.004780347778
610	0.004771448462
611	0.00475960844
612	0.004752735449
613	0.004745948237
614	0.004734950933
615	0.004726873397
616	0.004717128589
617	0.004709861725
618	0.004701757195
619	0.00469574482
620	0.004689282321
621	0.004679908074
622	0.004672419989
623	0.004664564875
624	0.004656741847
625	0.004647443713
626	0.004640628729
627	0.004634723642
628	0.004628820744
629	0.004622860052
630	0.004614611393
631	0.004607543127
632	0.004600866286
633	0.004595707268
634	0.00458443741
635	0.004577246552
636	0.004571025896
637	0.004566103444
638	0.004560032895
639	0.004554772246
640	0.004547097246
641	0.004539475637
642	0.004531034422
643	0.004524018771
644	0.004518249456
645	0.004510399527
646	0.004503123222
647	0.004496600174
648	0.00449064194
649	0.004483192442
650	0.004474504097
651	0.004466120587
652	0.004457218991
653	0.004451226202
654	0.004444841722
655	0.004434956241
656	0.004427447833
657	0.004420849737
658	0.004413736736
659	0.004407505607
660	0.004401125655
661	0.004395104434
662	0.004386023269
663	0.004380188299
664	0.004370478558
665	0.004362541015
666	0.004356620944
667	0.004351552439
668	0.004342298499
669	0.004332970246
670	0.004326180824
671	0.004318431627
672	0.004312049142
673	0.004304038815
674	0.004299417887
675	0.004292491117
676	0.004283048915
677	0.004274345816
678	0.004264552252
679	0.004257143665
680	0.004249616262
681	0.004242074005
682	0.004233179025
683	0.004223317023
684	0.00421696514
685	0.004210929507
686	0.004203421823
687	0.004197165149
688	0.004189386433
689	0.004183382961
690	0.00417668066
691	0.004169729745
692	0.004161621979
693	0.004152499081
694	0.004144941271
695	0.004139400059
696	0.004133844525
697	0.004129745248
698	0.004126158456
699	0.004117378044
700	0.004110021181
701	0.004104506451
702	0.004097576027
703	0.004088710235
704	0.004080736289
705	0.004075214218
706	0.004068443861
707	0.004062842324
708	0.00405710132
709	0.004052229016
710	0.004047497633
711	0.004040346659
712	0.004032539418
713	0.004028394101
714	0.004023605439
715	0.004017727731
716	0.004011854509
717	0.004006860608
718	0.004002498709
719	0.003998167266
720	0.003993572102
721	0.003985240543
722	0.003979912336
723	0.003974187291
724	0.003969453431
725	0.003963622733
726	0.003957116236
727	0.00395239071
728	0.003947157533
729	0.003938923276
730	0.003933470667
731	0.003927855529
732	0.003921977512
733	0.003917139112
734	0.003912984325
735	0.003904779679
736	0.00390039907
737	0.003892901328
738	0.003886196669
739	0.003879199091
740	0.003874445918
741	0.003868868499
742	0.003863901848
743	0.003858980391
744	0.003853925273
745	0.003847523465
746	0.003842918732
747	0.003838761977
748	0.003833799142
749	0.003829521982
750	0.003825201024
751	0.003816501275
752	0.003810294822
753	0.003803206413
754	0.00379806587
755	0.003793799875
756	0.003787475388
757	0.00378192707
758	0.003776665537
759	0.00377089689
760	0.00376408274
761	0.003759201634
762	0.003753989094
763	0.003749363004
764	0.003742814504
765	0.003738732834
766	0.003733674749
767	0.0037296013
768	0.003724602794
769	0.003719098099
770	0.003712245171
771	0.003706561244
772	0.00370246568
773	0.00369714674
774	0.003690132041
775	0.003684334099
776	0.003680100317
777	0.00367452357
778	0.003669635788
779	0.003665213772
780	0.003660373257
781	0.00365654183
782	0.003652173457
783	0.003648382335
784	0.003644378671
785	0.003638768144
786	0.003633482047
787	0.003629536096
788	0.003623978029
789	0.003617309396
790	0.003612951479
791	0.003607154356
792	0.003603386137
793	0.00359900185
794	0.003593700701
795	0.003588389388
796	0.003583571149
797	0.003578653172
798	0.003572902499
799	0.003567801737
800	0.003563884506
801	0.003558285991
802	0.003553422654
803	0.003549763324
804	0.003546395248
805	0.003541308577
806	0.003537979096
807	0.003533780817
808	0.003529600528
809	0.003523813752
810	0.003519679125
811	0.003516200823
812	0.003510902399
813	0.003506030783
814	0.003501249232
815	0.003496956248
816	0.00349325726
817	0.003488489054
818	0.003483342946
819	0.00347940267
820	0.003474463104
821	0.003469967717
822	0.003465055082
823	0.003461681733
824	0.00345719597
825	0.003453387525
826	0.003449856198
827	0.003446432795
828	0.003442626289
829	0.00343778355
830	0.003434406459
831	0.003430437735
832	0.003424396768
833	0.00342159369
834	0.003417931973
835	0.003413353758
836	0.003409677721
837	0.003404737655
838	0.003401195498
839	0.003397353427
840	0.003393888742
841	0.003390377705
842	0.003384217313
843	0.003379785915
844	0.003375633797
845	0.003372283213
846	0.00336717624
847	0.003361893635
848	0.003357697685
849	0.003353000634
850	0.003347899439
851	0.003343291279
852	0.003338400295
853	0.003334732774
854	0.003329246921
855	0.003325029993
856	0.003321995868
857	0.003316724749
858	0.003312915886
859	0.003309575081
860	0.003305219256
861	0.003302091035
862	0.003298714508
863	0.003293985095
864	0.003289197547
865	0.00328560891
866	0.003281715967
867	0.003276964138
868	0.003272899301
869	0.003269833703
870	0.003264830217
871	0.003261654788
872	0.003258610651
873	0.003255384569
874	0.003251485597
875	0.003246429869
876	0.003243750527
877	0.00323994334
878	0.003236110198
879	0.003230713712
880	0.00322638736
881	0.003222398178
882	0.003217770962
883	0.003214024557
884	0.003210721824
885	0.003208044444
886	0.003204258267
887	0.003201952845
888	0.003198129547
889	0.003193872504
890	0.003190945303
891	0.003186128295
892	0.003181388186
893	0.003177181977
894	0.003173505785
895	0.00316992479
896	0.003166842346
897	0.003163233927
898	0.003159916346
899	0.003155645103
900	0.003151089032
901	0.003146516442
902	0.003141777839
903	0.003138824948
904	0.003135331603
905	0.003130435115
906	0.003128065613
907	0.003123638954
908	0.003120155914
909	0.003116632775
910	0.003113280862
911	0.003108755246
912	0.003105331392
913	0.003102049332
914	0.003098859989
915	0.003096114228
916	0.00309251545
917	0.003089307519
918	0.003085668662
919	0.003082282035
920	0.00307900665
921	0.00307583799
922	0.003072423475
923	0.003068943101
924	0.003066053077
925	0.003060951432
926	0.003057300602
927	0.003053256349
928	0.003050705031
929	0.00304701293
930	0.003043109322
931	0.003039110207
932	0.003036398812
933	0.003033048066
934	0.003030133397
935	0.003025853645
936	0.003023015073
937	0.003020314361
938	0.003017708516
939	0.003014817702
940	0.003010975105
941	0.003007749453
942	0.003003965466
943	0.003000329705
944	0.002996718406
945	0.002994219879
946	0.002991402708
947	0.002988053639
948	0.002985349105
949	0.00298260408
950	0.002979911257
951	0.002976645405
952	0.0029716904
953	0.002968319653
954	0.002965619495
955	0.002961944918
956	0.002959560295
957	0.002955525808
958	0.002951328539
959	0.002947054079
960	0.002944340747
961	0.002941427373
962	0.002937379963
963	0.00293486008
964	0.002930865538
965	0.002928875315
966	0.002925783589
967	0.002922917675
968	0.00291928075
969	0.0029162501
970	0.00291292637
971	0.002910202203
972	0.002907156555
973	0.00290286598
974	0.002898971745
975	0.002895888718
976	0.002892184647
977	0.002887093498
978	0.002883322256
979	0.002879832381
980	0.002876878959
981	0.002874176261
982	0.002870863279
983	0.002867997038
984	0.002865031779
985	0.002862074149
986	0.002859146675
987	0.002856608247
988	0.00285308426
989	0.00285017541
990	0.002846272266
991	0.002842792707
992	0.002840419531
993	0.002837514726
994	0.00283357832
995	0.002831261163
996	0.002827668283
997	0.002824890028
998	0.002821476838
999	0.002817310181
1000	0.002813547535
1001	0.00281087219
1002	0.002808709707
1003	0.002805477088
1004	0.00280328739
1005	0.002800786545
1006	0.002796304695
1007	0.002792252116
1008	0.002789862452
1009	0.002785852059
1010	0.002783418456
1011	0.002780629061
1012	0.00277711717
1013	0.00277413476
1014	0.002771366044
1015	0.002768949692
1016	0.002766236456
1017	0.002763739663
1018	0.002760799596
1019	0.002758060435
1020	0.002754086873
1021	0.002750992666
1022	0.002747105664
1023	0.002744130681
1024	0.002741963692
1025	0.002739441177
1026	0.002737469187
1027	0.002733272472
1028	0.002729587744
1029	0.002726001878
1030	0.002723427792
1031	0.002719592168
1032	0.002716813573
1033	0.002713011756
1034	0.002709712331
1035	0.002707646557
1036	0.002704679966
1037	0.002701442137
1038	0.002699328279
1039	0.002696501337
1040	0.002693868621
1041	0.00269180416
1042	0.002689440057
1043	0.002686869648
1044	0.002684676606
1045	0.002682287318
1046	0.002679977905
1047	0.002677020599
1048	0.002673815758
1049	0.00267058974
1050	0.002668733953
1051	0.002665883193
1052	0.002662467865
1053	0.002659922584
1054	0.002656659136
1055	0.00265416948
1056	0.002651840747
1057	0.002649640232
1058	0.002646626987
1059	0.002643482616
1060	0.002639683163
1061	0.002636815839
1062	0.002634706379
1063	0.002631535622
1064	0.002628729441
1065	0.002626673718
1066	0.002624604933
1067	0.002622133001
1068	0.002620175642
1069	0.002617320601
1070	0.002614422671
1071	0.002611656101
1072	0.002608604328
1073	0.002606859108
1074	0.002603993955
1075	0.002600736144
1076	0.002598832511
1077	0.002596250813
1078	0.002593464844
1079	0.002590542072
1080	0.002587438812
1081	0.002584214477
1082	0.002581354338
1083	0.002578052004
1084	0.002575809368
1085	0.002572851176
1086	0.002571113366
1087	0.002568927286
1088	0.002566304066
1089	0.002563621772
1090	0.002561257201
1091	0.002559131803
1092	0.002556752562
1093	0.002554335247
1094	0.00255046953
1095	0.002548546839
1096	0.002545152398
1097	0.002541634135
1098	0.002538999246
1099	0.00253648137
